T:ZetaZero = +0.83476456+0.55060705i, b=-7.61400000
T:ZetaZero = +0.83485352+0.55047215i, b=-1.57200000
T:ZetaZero = +0.83488447-0.55042523i, b=-0.19800000
T:ZetaZero = -0.83492567-0.55036273i, b=-6.00900000
T:ZetaZero = -0.83501675-0.55022452i, b=-4.12200000
T:ZetaZero = -0.83502497-0.55021205i, b=-10.16000000
T:ZetaZero = -0.83503049-0.55020367i, b=-4.49900000
T:ZetaZero = +0.83505759-0.55016254i, b=-11.72300000
T:ZetaZero = +0.83508174+0.55012588i, b=-8.37600000
T:ZetaZero = +0.83508592+0.55011955i, b=-9.69000000
T:ZetaZero = -0.83511032+0.55008249i, b=-12.39700000
T:ZetaZero = +0.83517161+0.54998943i, b=-9.12200000
T:ZetaZero = +0.83517494-0.54998438i, b=-12.85900000
T:ZetaZero = -0.83519880+0.54994815i, b=-3.52200000
T:ZetaZero = +0.83525729-0.54985930i, b=-15.69100000
T:ZetaZero = +0.83531485-0.54977187i, b=-14.72700000
T:ZetaZero = +0.83533147+0.54974660i, b=-10.83100000
T:ZetaZero = +0.83538966+0.54965818i, b=-14.42800000
T:ZetaZero = +0.83551448+0.54946842i, b=-10.07000000
T:ZetaZero = +0.83566130-0.54924511i, b=-2.48100000
T:ZetaZero = +0.83567281-0.54922759i, b=-7.38700000
T:ZetaZero = +0.83569964-0.54918677i, b=-4.36900000
T:ZetaZero = -0.83576600+0.54908578i, b=-5.02900000
T:ZetaZero = +0.83596794-0.54877828i, b=-13.42700000
T:ZetaZero = -0.83596827+0.54877777i, b=-3.71100000
T:ZetaZero = +0.83609922+0.54857825i, b=-5.72900000
T:ZetaZero = -0.83622584+0.54838521i, b=-6.72900000
T:ZetaZero = +0.83628993+0.54828748i, b=-3.83800000
T:ZetaZero = +0.83635564+0.54818724i, b=-11.39300000
T:ZetaZero = +0.83641268+0.54810020i, b=-8.93800000
T:ZetaZero = -0.83657637+0.54785032i, b=-9.74900000
T:ZetaZero = +0.83664437-0.54774647i, b=-12.11000000
T:ZetaZero = +0.83664713-0.54774226i, b=-13.80800000
T:ZetaZero = -0.83668612+0.54768270i, b=-6.16800000
T:ZetaZero = -0.83671322-0.54764130i, b=-14.69100000
T:ZetaZero = +0.83676001+0.54756979i, b=-9.30800000
T:ZetaZero = -0.83691084-0.54733924i, b=-2.23200000
T:ZetaZero = +0.83695575-0.54727056i, b=-12.66600000
T:ZetaZero = -0.83696035+0.54726353i, b=-6.54200000
T:ZetaZero = +0.83700487+0.54719544i, b=-13.08900000
T:ZetaZero = +0.83708421+0.54707406i, b=-11.21100000
T:ZetaZero = -0.83731383+0.54672255i, b=-3.33300000
T:ZetaZero = +0.83734620-0.54667297i, b=-5.87500000
T:ZetaZero = +0.83737301-0.54663191i, b=-6.25300000
T:ZetaZero = +0.83738589-0.54661218i, b=-7.57500000
T:ZetaZero = +0.83739464-0.54659877i, b=-14.19200000
T:ZetaZero = -0.83743355+0.54653916i, b=-7.10700000
T:ZetaZero = +0.83747697+0.54647262i, b=-5.35300000
T:ZetaZero = +0.83757269-0.54632590i, b=-7.01300000
T:ZetaZero = -0.83757829-0.54631731i, b=-12.42100000
T:ZetaZero = +0.83765837-0.54619452i, b=-1.15800000
T:ZetaZero = +0.83768308-0.54615663i, b=-15.88500000
T:ZetaZero = +0.83777438+0.54601656i, b=-7.42700000
T:ZetaZero = -0.83782109+0.54594489i, b=-1.25300000
T:ZetaZero = +0.83782311+0.54594179i, b=-11.02400000
T:ZetaZero = +0.83807249-0.54555889i, b=-13.24200000
T:ZetaZero = +0.83808461+0.54554027i, b=-14.96400000
T:ZetaZero = +0.83813210+0.54546731i, b=-3.08400000
T:ZetaZero = +0.83816932-0.54541011i, b=-8.33700000
T:ZetaZero = +0.83820232-0.54535940i, b=-13.05300000
T:ZetaZero = -0.83821025-0.54534720i, b=-14.29200000
T:ZetaZero = +0.83837547+0.54509317i, b=-1.76100000
T:ZetaZero = -0.83837959-0.54508684i, b=-9.59700000
T:ZetaZero = +0.83841836-0.54502720i, b=-5.12600000
T:ZetaZero = +0.83852129-0.54486884i, b=-0.58800000
T:ZetaZero = -0.83867336-0.54463473i, b=-11.67600000
T:ZetaZero = +0.83878560+0.54446186i, b=-4.21500000
T:ZetaZero = +0.83879284-0.54445070i, b=-14.00400000
T:ZetaZero = -0.83879371+0.54444936i, b=-10.50400000
T:ZetaZero = +0.83899829-0.54413405i, b=-3.04700000
T:ZetaZero = +0.83900111-0.54412971i, b=-9.84400000
T:ZetaZero = -0.83914176+0.54391278i, b=-7.48800000
T:ZetaZero = -0.83918683-0.54384323i, b=-6.95000000
T:ZetaZero = -0.83920072+0.54382181i, b=-0.09300000
T:ZetaZero = +0.83932219+0.54363431i, b=-15.72900000
T:ZetaZero = -0.83938071+0.54354395i, b=-0.87400000
T:ZetaZero = -0.83942463+0.54347612i, b=-14.86500000
T:ZetaZero = -0.83944242+0.54344864i, b=-12.20300000
T:ZetaZero = +0.83946469-0.54341423i, b=-10.79300000
T:ZetaZero = -0.83952056-0.54332793i, b=-7.89700000
T:ZetaZero = -0.83955461-0.54327530i, b=-13.74800000
T:ZetaZero = -0.83957785-0.54323939i, b=-3.17600000
T:ZetaZero = +0.83957980-0.54323637i, b=-3.42400000
T:ZetaZero = -0.83958116+0.54323427i, b=-11.46100000
T:ZetaZero = -0.83959731+0.54320932i, b=-5.79000000
T:ZetaZero = -0.83965931-0.54311348i, b=-14.11100000
T:ZetaZero = +0.83966168+0.54310980i, b=-15.54300000
T:ZetaZero = -0.83975541-0.54296487i, b=-5.43800000
T:ZetaZero = -0.83978954-0.54291208i, b=-5.81800000
T:ZetaZero = +0.83979371+0.54290563i, b=-15.35400000
T:ZetaZero = -0.83988364-0.54276650i, b=-1.09800000
T:ZetaZero = +0.84000681+0.54257586i, b=-12.14900000
T:ZetaZero = +0.84011458+0.54240897i, b=-4.40400000
T:ZetaZero = -0.84013290+0.54238060i, b=-15.79100000
T:ZetaZero = -0.84018528-0.54229944i, b=-2.98700000
T:ZetaZero = +0.84021749+0.54224955i, b=-3.46100000
T:ZetaZero = +0.84047648-0.54184802i, b=-14.54600000
T:ZetaZero = -0.84047744-0.54184654i, b=-15.07700000
T:ZetaZero = +0.84048059+0.54184165i, b=-10.63600000
T:ZetaZero = +0.84053888+0.54175123i, b=-13.84300000
T:ZetaZero = -0.84070135+0.54149907i, b=-3.14400000
T:ZetaZero = +0.84077638-0.54138256i, b=-11.91900000
T:ZetaZero = +0.84080000+0.54134587i, b=-12.33900000
T:ZetaZero = +0.84086880-0.54123900i, b=-10.03100000
T:ZetaZero = -0.84092264+0.54115536i, b=-3.90000000
T:ZetaZero = +0.84101698+0.54100873i, b=-1.95000000
T:ZetaZero = -0.84104730-0.54096158i, b=-2.04300000
T:ZetaZero = -0.84108064-0.54090974i, b=-11.48200000
T:ZetaZero = +0.84110207-0.54087643i, b=-2.67000000
T:ZetaZero = -0.84112247-0.54084470i, b=-11.09200000
T:ZetaZero = +0.84120981+0.54070884i, b=-1.19300000
T:ZetaZero = +0.84123442+0.54067055i, b=-14.60400000
T:ZetaZero = +0.84125287-0.54064186i, b=-4.55900000
T:ZetaZero = -0.84125522-0.54063819i, b=-3.36500000
T:ZetaZero = +0.84126230-0.54062717i, b=-12.47900000
T:ZetaZero = -0.84139550-0.54041985i, b=-4.87400000
T:ZetaZero = -0.84140240-0.54040911i, b=-7.32700000
T:ZetaZero = -0.84141176+0.54039453i, b=-15.97400000
T:ZetaZero = +0.84153225+0.54020689i, b=-6.47900000
T:ZetaZero = +0.84159979+0.54010166i, b=-15.92000000
T:ZetaZero = +0.84161506-0.54007785i, b=-7.76500000
T:ZetaZero = +0.84169059+0.53996013i, b=-0.02100000
T:ZetaZero = -0.84175319+0.53986254i, b=-9.93900000
T:ZetaZero = +0.84177449-0.53982933i, b=-5.50100000
T:ZetaZero = -0.84179016+0.53980490i, b=-10.68900000
T:ZetaZero = +0.84188027+0.53966435i, b=-0.62300000
T:ZetaZero = -0.84209208+0.53933379i, b=-15.41300000
T:ZetaZero = +0.84210131+0.53931938i, b=-9.88100000
T:ZetaZero = +0.84215886+0.53922950i, b=-14.78000000
T:ZetaZero = +0.84228485+0.53903268i, b=-2.89500000
T:ZetaZero = +0.84236486-0.53890764i, b=-11.53000000
T:ZetaZero = -0.84238682-0.53887332i, b=-15.82400000
T:ZetaZero = -0.84242363+0.53881577i, b=-5.40900000
T:ZetaZero = -0.84245592+0.53876528i, b=-10.87700000
T:ZetaZero = +0.84246270-0.53875467i, b=-15.12500000
T:ZetaZero = +0.84251832-0.53866768i, b=-9.65500000
T:ZetaZero = -0.84255102-0.53861654i, b=-7.70800000
T:ZetaZero = -0.84260072+0.53853879i, b=-11.83000000
T:ZetaZero = +0.84265083+0.53846037i, b=-6.29000000
T:ZetaZero = -0.84269133-0.53839700i, b=-2.79800000
T:ZetaZero = +0.84269903+0.53838494i, b=-14.24000000
T:ZetaZero = -0.84273273+0.53833219i, b=-9.37800000
T:ZetaZero = -0.84276006-0.53828940i, b=-6.76300000
T:ZetaZero = -0.84285765-0.53813658i, b=-14.89000000
T:ZetaZero = +0.84296215+0.53797288i, b=-0.23500000
T:ZetaZero = -0.84296483-0.53796868i, b=-6.19900000
T:ZetaZero = +0.84297299+0.53795590i, b=-8.18300000
T:ZetaZero = +0.84299000+0.53792923i, b=-2.13900000
T:ZetaZero = +0.84299621-0.53791949i, b=-8.89200000
T:ZetaZero = -0.84299785+0.53791693i, b=-0.68400000
T:ZetaZero = +0.84302201-0.53787906i, b=-5.68800000
T:ZetaZero = +0.84304729+0.53783944i, b=-11.76100000
T:ZetaZero = -0.84306304+0.53781476i, b=-15.22400000
T:ZetaZero = +0.84312756-0.53771359i, b=-14.37100000
T:ZetaZero = +0.84313385-0.53770374i, b=-0.39600000
T:ZetaZero = +0.84315748+0.53766668i, b=-6.86000000
T:ZetaZero = +0.84319595+0.53760635i, b=-7.99100000
T:ZetaZero = +0.84324469-0.53752990i, b=-5.31400000
T:ZetaZero = -0.84344846+0.53721010i, b=-8.42600000
T:ZetaZero = +0.84344984-0.53720794i, b=-11.16200000
T:ZetaZero = +0.84360795+0.53695962i, b=-0.43100000
T:ZetaZero = -0.84370689-0.53680413i, b=-11.86300000
T:ZetaZero = -0.84383936-0.53659587i, b=-13.93200000
T:ZetaZero = -0.84387970+0.53653243i, b=-12.96000000
T:ZetaZero = +0.84391173-0.53648206i, b=-6.44400000
T:ZetaZero = +0.84392473+0.53646160i, b=-4.02600000
T:ZetaZero = -0.84406628-0.53623886i, b=-12.04600000
T:ZetaZero = -0.84408325+0.53621214i, b=-2.95500000
T:ZetaZero = +0.84422421+0.53599019i, b=-11.95400000
T:ZetaZero = +0.84425687+0.53593875i, b=-2.70600000
T:ZetaZero = +0.84427480+0.53591050i, b=-5.54100000
T:ZetaZero = -0.84428343-0.53589690i, b=-1.85400000
T:ZetaZero = +0.84431374+0.53584915i, b=-2.32800000
T:ZetaZero = -0.84435276-0.53578765i, b=-12.80700000
T:ZetaZero = +0.84440205-0.53570997i, b=-8.14800000
T:ZetaZero = -0.84447311-0.53559795i, b=-0.33400000
T:ZetaZero = -0.84449038+0.53557072i, b=-9.19300000
T:ZetaZero = +0.84449678+0.53556063i, b=-12.70700000
T:ZetaZero = -0.84463768-0.53533839i, b=-8.45400000
T:ZetaZero = +0.84468024+0.53527124i, b=-15.15800000
T:ZetaZero = -0.84481392+0.53506023i, b=-12.59000000
T:ZetaZero = -0.84482942-0.53503575i, b=-1.28700000
T:ZetaZero = +0.84483631+0.53502487i, b=-2.51700000
T:ZetaZero = -0.84492759-0.53488070i, b=-6.57600000
T:ZetaZero = -0.84499305+0.53477729i, b=-7.29800000
T:ZetaZero = -0.84500636-0.53475626i, b=-3.55400000
T:ZetaZero = -0.84503189+0.53471591i, b=-1.06400000
T:ZetaZero = +0.84510994-0.53459254i, b=-1.72600000
T:ZetaZero = +0.84518825-0.53446872i, b=-1.91500000
T:ZetaZero = -0.84534400+0.53422236i, b=-7.67700000
T:ZetaZero = -0.84536821+0.53418405i, b=-5.98000000
T:ZetaZero = +0.84539099-0.53414799i, b=-0.77900000
T:ZetaZero = -0.84543739-0.53407454i, b=-10.53800000
T:ZetaZero = -0.84555902+0.53388195i, b=-13.52900000
T:ZetaZero = +0.84557969-0.53384922i, b=-10.40900000
T:ZetaZero = +0.84566094-0.53372050i, b=-10.98000000
T:ZetaZero = +0.84566302-0.53371720i, b=-8.70800000
T:ZetaZero = -0.84571199+0.53363960i, b=-14.08200000
T:ZetaZero = +0.84574856+0.53358164i, b=-8.56600000
T:ZetaZero = -0.84576131-0.53356144i, b=-11.28500000
T:ZetaZero = +0.84578815+0.53351888i, b=-6.66900000
T:ZetaZero = -0.84581901+0.53346997i, b=-13.89800000
T:ZetaZero = +0.84583102-0.53345092i, b=-4.18000000
T:ZetaZero = +0.84593771-0.53328171i, b=-9.07900000
T:ZetaZero = +0.84597479+0.53322289i, b=-13.28100000
T:ZetaZero = -0.84600239+0.53317911i, b=-10.13000000
T:ZetaZero = +0.84602999-0.53313532i, b=-4.93800000
T:ZetaZero = +0.84612340+0.53298705i, b=-7.80100000
T:ZetaZero = -0.84615679-0.53293404i, b=-12.61500000
T:ZetaZero = -0.84617794+0.53290045i, b=-13.71600000
T:ZetaZero = -0.84618798-0.53288452i, b=-9.78200000
T:ZetaZero = -0.84628105-0.53273669i, b=-1.66500000
T:ZetaZero = +0.84628338+0.53273300i, b=-8.75300000
T:ZetaZero = -0.84628986-0.53272270i, b=-9.22100000
T:ZetaZero = +0.84634779+0.53263066i, b=-10.44400000
T:ZetaZero = -0.84643368-0.53249416i, b=-15.44300000
T:ZetaZero = -0.84644337-0.53247875i, b=-2.60900000
T:ZetaZero = +0.84644494-0.53247626i, b=-2.10400000
T:ZetaZero = +0.84650143-0.53238644i, b=-1.53700000
T:ZetaZero = -0.84656761-0.53228120i, b=-15.63400000
T:ZetaZero = -0.84665217-0.53214669i, b=-1.47600000
T:ZetaZero = +0.84665476+0.53214257i, b=-14.42700000
T:ZetaZero = -0.84665944+0.53213513i, b=-5.21900000
T:ZetaZero = -0.84671234+0.53205094i, b=-2.76600000
T:ZetaZero = +0.84672110+0.53203701i, b=-3.64900000
T:ZetaZero = -0.84674771+0.53199466i, b=-15.04300000
T:ZetaZero = +0.84683153-0.53186121i, b=-6.63500000
T:ZetaZero = +0.84689732-0.53175646i, b=-6.82500000
T:ZetaZero = +0.84690079-0.53175093i, b=-3.61300000
T:ZetaZero = -0.84693419-0.53169774i, b=-15.25800000
T:ZetaZero = +0.84696563+0.53164765i, b=-12.52300000
T:ZetaZero = +0.84711306-0.53141271i, b=-0.96900000
T:ZetaZero = +0.84712573+0.53139251i, b=-10.25600000
T:ZetaZero = -0.84717146-0.53131960i, b=-13.17700000
T:ZetaZero = +0.84723947+0.53121114i, b=-7.23900000
T:ZetaZero = +0.84731763-0.53108646i, b=-11.34400000
T:ZetaZero = +0.84737126-0.53100090i, b=-9.46300000
T:ZetaZero = +0.84738275-0.53098255i, b=-12.29600000
T:ZetaZero = +0.84738989+0.53097117i, b=-11.57400000
T:ZetaZero = +0.84741672-0.53092833i, b=-15.50400000
T:ZetaZero = -0.84743213-0.53090374i, b=-5.24900000
T:ZetaZero = -0.84745724+0.53086366i, b=-15.60500000
T:ZetaZero = -0.84764644-0.53056150i, b=-6.38800000
T:ZetaZero = -0.84769363-0.53048611i, b=-0.71800000
T:ZetaZero = -0.84773073+0.53042682i, b=-0.49300000
T:ZetaZero = -0.84774298+0.53040724i, b=-11.64800000
T:ZetaZero = +0.84779420-0.53032537i, b=-3.23600000
T:ZetaZero = +0.84784732-0.53024044i, b=-2.85900000
T:ZetaZero = -0.84787676+0.53019335i, b=-12.01400000
T:ZetaZero = +0.84789923-0.53015743i, b=-10.60200000
T:ZetaZero = +0.84793126+0.53010619i, b=-1.38200000
T:ZetaZero = +0.84794009+0.53009208i, b=-6.10200000
T:ZetaZero = -0.84797968-0.53002874i, b=-0.90800000
T:ZetaZero = +0.84800056-0.52999533i, b=-15.31800000
T:ZetaZero = -0.84801940-0.52996519i, b=-10.35000000
T:ZetaZero = +0.84802188-0.52996121i, b=-8.52400000
T:ZetaZero = -0.84813026-0.52978775i, b=-4.31000000
T:ZetaZero = +0.84818536-0.52969954i, b=-13.61500000
T:ZetaZero = +0.84824553-0.52960318i, b=-6.06400000
T:ZetaZero = -0.84833458+0.52946053i, b=-2.57700000
T:ZetaZero = +0.84833776+0.52945543i, b=-4.78300000
T:ZetaZero = +0.84846674-0.52924871i, b=-4.74900000
T:ZetaZero = -0.84854262+0.52912703i, b=-13.14600000
T:ZetaZero = +0.84860581-0.52902569i, b=-14.72800000
T:ZetaZero = +0.84863819+0.52897374i, b=-3.27200000
T:ZetaZero = -0.84876026-0.52877785i, b=-0.52700000
T:ZetaZero = -0.84882045-0.52868123i, b=-12.99300000
T:ZetaZero = +0.84886377+0.52861167i, b=-1.00300000
T:ZetaZero = +0.84886941+0.52860262i, b=-5.16300000
T:ZetaZero = +0.84888242+0.52858172i, b=-9.12100000
T:ZetaZero = +0.84892078+0.52852012i, b=-7.05000000
T:ZetaZero = -0.84892203+0.52851811i, b=-4.27700000
T:ZetaZero = +0.84893297-0.52850053i, b=-2.29300000
T:ZetaZero = -0.84893539+0.52849664i, b=-7.86400000
T:ZetaZero = -0.84900432+0.52838591i, b=-2.01000000
T:ZetaZero = -0.84904450+0.52832133i, b=-2.38800000
T:ZetaZero = -0.84905361-0.52830670i, b=-0.13200000
T:ZetaZero = -0.84906870-0.52828244i, b=-10.72200000
T:ZetaZero = -0.84907948+0.52826511i, b=-1.82100000
T:ZetaZero = -0.84913734+0.52817212i, b=-2.19900000
T:ZetaZero = -0.84920490+0.52806347i, b=-0.29900000
T:ZetaZero = +0.84922114+0.52803736i, b=-13.65300000
T:ZetaZero = +0.84922452+0.52803192i, b=-11.39200000
T:ZetaZero = +0.84922972+0.52802356i, b=-5.91500000
T:ZetaZero = +0.84925788+0.52797827i, b=-12.89500000
T:ZetaZero = +0.84934700-0.52783490i, b=-14.19300000
T:ZetaZero = -0.84945975+0.52765342i, b=-6.35600000
T:ZetaZero = +0.84947395+0.52763057i, b=-9.49700000
T:ZetaZero = +0.84954764+0.52751191i, b=-4.59300000
T:ZetaZero = -0.84955060+0.52750713i, b=-4.84100000
T:ZetaZero = -0.84958645+0.52744939i, b=-9.56300000
T:ZetaZero = -0.84966929-0.52731593i, b=-4.68600000
T:ZetaZero = +0.84967602-0.52730509i, b=-1.34800000
T:ZetaZero = -0.84972478+0.52722651i, b=-13.33700000
T:ZetaZero = -0.84974241-0.52719810i, b=-3.74300000
T:ZetaZero = +0.84975013+0.52718566i, b=-8.93700000
T:ZetaZero = +0.84983102-0.52705525i, b=-7.20100000
T:ZetaZero = -0.84983199+0.52705369i, b=-1.63200000
T:ZetaZero = -0.84990044-0.52694330i, b=-8.08300000
T:ZetaZero = -0.84993564-0.52688652i, b=-5.06100000
T:ZetaZero = +0.84997449+0.52682384i, b=-13.46800000
T:ZetaZero = +0.85021705-0.52643231i, b=-9.27000000
T:ZetaZero = +0.85026241+0.52635903i, b=-4.97300000
T:ZetaZero = -0.85027051+0.52634594i, b=-5.60000000
T:ZetaZero = +0.85027613+0.52633688i, b=-11.21000000
T:ZetaZero = -0.85033386+0.52624360i, b=-4.46500000
T:ZetaZero = -0.85037806-0.52617218i, b=-8.83400000
T:ZetaZero = -0.85040233+0.52613294i, b=-10.31900000
T:ZetaZero = -0.85040516+0.52612837i, b=-8.05000000
T:ZetaZero = +0.85045251-0.52605183i, b=-13.42800000
T:ZetaZero = -0.85059891-0.52581507i, b=-9.02800000
T:ZetaZero = +0.85062667+0.52577017i, b=-7.61300000
T:ZetaZero = -0.85076351-0.52554872i, b=-2.42000000
T:ZetaZero = -0.85077723-0.52552651i, b=-8.64200000
T:ZetaZero = +0.85081735+0.52546155i, b=-0.81300000
T:ZetaZero = -0.85093164+0.52527645i, b=-12.77700000
T:ZetaZero = -0.85106952+0.52505302i, b=-9.00500000
T:ZetaZero = +0.85109764-0.52500744i, b=-10.21900000
T:ZetaZero = +0.85113741-0.52494296i, b=-3.99100000
T:ZetaZero = +0.85120562-0.52483234i, b=-7.38800000
T:ZetaZero = -0.85122215+0.52480553i, b=-6.91800000
T:ZetaZero = +0.85123344-0.52478722i, b=-14.54700000
T:ZetaZero = +0.85127623-0.52471782i, b=-3.80200000
T:ZetaZero = -0.85128624+0.52470157i, b=-4.08900000
T:ZetaZero = +0.85128684+0.52470059i, b=-5.72800000
T:ZetaZero = -0.85132474-0.52463911i, b=-10.90500000
T:ZetaZero = -0.85139612-0.52452326i, b=-13.36400000
T:ZetaZero = +0.85143601+0.52445850i, b=-14.96300000
T:ZetaZero = +0.85150834-0.52434106i, b=-0.19900000
T:ZetaZero = +0.85162687+0.52414853i, b=-9.30700000
T:ZetaZero = +0.85162710+0.52414816i, b=-10.06900000
T:ZetaZero = +0.85176309+0.52392713i, b=-14.60300000
T:ZetaZero = -0.85177827-0.52390246i, b=-8.26800000
T:ZetaZero = -0.85179778-0.52387073i, b=-5.62700000
T:ZetaZero = -0.85179945+0.52386801i, b=-1.44300000
T:ZetaZero = +0.85196983-0.52359087i, b=-7.95700000
T:ZetaZero = -0.85199886+0.52354364i, b=-4.65300000
T:ZetaZero = +0.85203323-0.52348771i, b=-15.69200000
T:ZetaZero = +0.85220062-0.52321516i, b=-12.11100000
T:ZetaZero = +0.85221203+0.52319657i, b=-9.68900000
T:ZetaZero = +0.85246966+0.52277670i, b=-1.57100000
T:ZetaZero = +0.85269540-0.52240842i, b=-2.48200000
T:ZetaZero = -0.85271222-0.52238096i, b=-9.96900000
T:ZetaZero = +0.85275592+0.52230962i, b=-3.83700000
T:ZetaZero = -0.85276252-0.52229884i, b=-4.49800000
T:ZetaZero = +0.85291308+0.52205295i, b=-8.37500000
T:ZetaZero = -0.85312743-0.52170259i, b=-12.23000000
T:ZetaZero = +0.85317977-0.52161698i, b=-12.66700000
T:ZetaZero = +0.85318801+0.52160350i, b=-14.77900000
T:ZetaZero = +0.85320635-0.52157351i, b=-11.72400000
T:ZetaZero = +0.85323558+0.52152569i, b=-14.04000000
T:ZetaZero = +0.85328174-0.52145016i, b=-12.86000000
T:ZetaZero = +0.85331508+0.52139561i, b=-11.02300000
T:ZetaZero = +0.85334153-0.52135232i, b=-5.87600000
T:ZetaZero = +0.85336519-0.52131358i, b=-13.24300000
T:ZetaZero = -0.85337252-0.52130159i, b=-7.51700000
T:ZetaZero = +0.85339967-0.52125714i, b=-8.33800000
T:ZetaZero = +0.85352079-0.52105879i, b=-4.37000000
T:ZetaZero = +0.85358091-0.52096030i, b=-14.00500000
T:ZetaZero = +0.85362988+0.52088004i, b=-7.42600000
T:ZetaZero = -0.85365964-0.52083128i, b=-3.93200000
T:ZetaZero = -0.85375136-0.52068091i, b=-4.12100000
T:ZetaZero = +0.85375392-0.52067672i, b=-13.80900000
T:ZetaZero = +0.85377771-0.52063771i, b=-7.57600000
T:ZetaZero = +0.85381733-0.52057273i, b=-14.37200000
T:ZetaZero = +0.85388306+0.52046490i, b=-5.35200000
T:ZetaZero = +0.85390703+0.52042557i, b=-13.08800000
T:ZetaZero = +0.85391684-0.52040948i, b=-7.01400000
T:ZetaZero = -0.85393330+0.52038247i, b=-3.52300000
T:ZetaZero = -0.85397571-0.52031287i, b=-9.41000000
T:ZetaZero = -0.85408832-0.52012800i, b=-7.13700000
T:ZetaZero = -0.85416195+0.52000708i, b=-8.61900000
T:ZetaZero = +0.85418432-0.51997033i, b=-14.92500000
T:ZetaZero = +0.85424119-0.51987690i, b=-5.12700000
T:ZetaZero = +0.85428649-0.51980246i, b=-10.79400000
T:ZetaZero = -0.85431944+0.51974829i, b=-6.73000000
T:ZetaZero = +0.85433196+0.51972772i, b=-10.83000000
T:ZetaZero = -0.85435574+0.51968863i, b=-0.09400000
T:ZetaZero = -0.85439365+0.51962629i, b=-8.23700000
T:ZetaZero = -0.85442500+0.51957475i, b=-3.71200000
T:ZetaZero = -0.85444588+0.51954041i, b=-6.54300000
T:ZetaZero = +0.85463210-0.51923402i, b=-15.88600000
T:ZetaZero = +0.85479866+0.51895978i, b=-12.33800000
T:ZetaZero = +0.85480212+0.51895408i, b=-3.08300000
T:ZetaZero = +0.85490427-0.51878579i, b=-6.25400000
T:ZetaZero = +0.85499069-0.51864335i, b=-9.84500000
T:ZetaZero = -0.85505104+0.51854385i, b=-9.75000000
T:ZetaZero = -0.85506650+0.51851836i, b=-6.16900000
T:ZetaZero = -0.85506962-0.51851321i, b=-2.23100000
T:ZetaZero = -0.85510929-0.51844778i, b=-13.55600000
T:ZetaZero = +0.85514311+0.51839200i, b=-15.54200000
T:ZetaZero = +0.85515387-0.51837425i, b=-1.15900000
T:ZetaZero = -0.85521744+0.51826935i, b=-5.03000000
T:ZetaZero = +0.85526043-0.51819842i, b=-13.05400000
T:ZetaZero = -0.85526744-0.51818684i, b=-10.15900000
T:ZetaZero = +0.85539513+0.51797603i, b=-15.72800000
T:ZetaZero = +0.85547199-0.51784908i, b=-12.48000000
T:ZetaZero = +0.85565011-0.51755471i, b=-3.04800000
T:ZetaZero = -0.85566815+0.51752490i, b=-1.25400000
T:ZetaZero = +0.85569775-0.51747595i, b=-11.16300000
T:ZetaZero = +0.85578224+0.51733621i, b=-1.76000000
T:ZetaZero = +0.85581091+0.51728879i, b=-4.21400000
T:ZetaZero = +0.85594528-0.51706642i, b=-0.58900000
T:ZetaZero = -0.85595049+0.51705780i, b=-3.33400000
T:ZetaZero = -0.85602884+0.51692806i, b=-11.07100000
T:ZetaZero = +0.85606861+0.51686221i, b=-0.02000000
T:ZetaZero = -0.85622486-0.51660332i, b=-9.59600000
T:ZetaZero = +0.85630394-0.51647222i, b=-3.42500000
T:ZetaZero = -0.85634379-0.51640615i, b=-14.11000000
T:ZetaZero = +0.85641367+0.51629026i, b=-12.14800000
T:ZetaZero = +0.85642248+0.51627565i, b=-15.35300000
T:ZetaZero = +0.85655997+0.51604750i, b=-3.46000000
T:ZetaZero = +0.85659656-0.51598675i, b=-10.03200000
T:ZetaZero = -0.85670767+0.51580225i, b=-8.81300000
T:ZetaZero = +0.85671464-0.51579067i, b=-5.50200000
T:ZetaZero = -0.85674862-0.51573423i, b=-6.00800000
T:ZetaZero = +0.85676542-0.51570632i, b=-8.89300000
T:ZetaZero = -0.85684203+0.51557902i, b=-10.50500000
T:ZetaZero = -0.85699116+0.51533110i, b=-0.87500000
T:ZetaZero = -0.85722727-0.51493825i, b=-6.94900000
T:ZetaZero = -0.85739838+0.51465330i, b=-14.86600000
T:ZetaZero = +0.85745027+0.51456684i, b=-4.40300000
T:ZetaZero = +0.85752056+0.51444970i, b=-14.42600000
T:ZetaZero = -0.85752358-0.51444467i, b=-1.09700000
T:ZetaZero = +0.85755942+0.51438492i, b=-14.23900000
T:ZetaZero = +0.85768268-0.51417936i, b=-11.53100000
T:ZetaZero = -0.85769567+0.51415769i, b=-7.10800000
T:ZetaZero = +0.85776630-0.51403986i, b=-2.67100000
T:ZetaZero = +0.85785406+0.51389338i, b=-11.76000000
T:ZetaZero = +0.85802284-0.51361154i, b=-5.68900000
T:ZetaZero = -0.85807719-0.51352073i, b=-7.89600000
T:ZetaZero = +0.85807823+0.51351899i, b=-6.28900000
T:ZetaZero = +0.85809356+0.51349338i, b=-13.84200000
T:ZetaZero = +0.85809910+0.51348412i, b=-12.70600000
T:ZetaZero = +0.85811861+0.51345151i, b=-6.47800000
T:ZetaZero = -0.85814775-0.51340281i, b=-13.74700000
T:ZetaZero = +0.85815178-0.51339606i, b=-10.98100000
